variable,activitytype,subjectid,average
tBodyAccJerk-mean()-X,WALKING,22,0.0627777634002174
tBodyAccJerk-mean()-X,WALKING,23,0.0987319085964407
tBodyAccJerk-mean()-X,WALKING,24,0.0731938975362069
tBodyAccJerk-mean()-X,WALKING,25,0.0721720712281081
tBodyAccJerk-mean()-X,WALKING,26,0.0652303740728813
tBodyAccJerk-mean()-X,WALKING,27,0.0684331971807018
tBodyAccJerk-mean()-X,WALKING,28,0.0931122231851852
tBodyAccJerk-mean()-X,WALKING,29,0.0853743348528302
tBodyAccJerk-mean()-X,WALKING,30,0.0688689970184615
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,1,0.0541553164897959
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,2,0.110040615569574
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,3,0.0725689294489796
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,4,0.0971862748866667
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,5,0.109650600459574
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,6,0.103681343708333
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,7,0.0968926184638298
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,8,0.118938088342105
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,9,0.130193043809524
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,10,0.100959387447368
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,11,0.0897168657173913
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,12,0.0621500251717391
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,13,0.101704538333298
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,14,0.0428631626711111
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,15,0.0711457160166667
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,16,0.0907857064255319
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,17,0.118250858006522
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,18,0.0809044045254546
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,19,0.0730930306923077
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,20,0.0695031058
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,21,0.0901452883333333
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,22,0.101584640833333
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,23,0.0578010605648148
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,24,0.0802619828545455
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,25,0.110656929396552
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,26,0.111470787918
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,27,0.0936273220295455
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,28,0.0972653457891304
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,29,0.0636871965479167
tBodyAccJerk-mean()-X,WALKING_DOWNSTAIRS,30,0.0883933037048387
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,1,0.101372729922642
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,2,0.0744507839572917
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,3,0.0426880986186441
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,4,0.0560971909634615
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,5,0.0795443483829787
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,6,0.07210675
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,7,0.0724649938509804
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,8,0.0813816809395122
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,9,0.0692266245755102
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,10,0.0648829303510638
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,11,0.0968561683092593
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,12,0.0728660813846154
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,13,0.0692442067545455
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,14,0.0803303022222222
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,15,0.07297243298125
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,16,0.0762526677
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,17,0.07680441704375
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,18,0.0812402028517241
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,19,0.08315450836225
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,20,0.0836451256901961
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,21,0.104034223065957
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,22,0.0877172239047619
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,23,0.0723649984647059
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,24,0.0862310100338983
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,25,0.0740041435707692
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,26,0.0755645318545455
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,27,0.0734763532039216
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,28,0.0706831871117647
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,29,0.106345193353878
tBodyAccJerk-mean()-X,WALKING_UPSTAIRS,30,0.0579840372876923
tBodyAccJerk-mean()-Y,LAYING,1,0.0038382040088
tBodyAccJerk-mean()-Y,LAYING,2,0.012254788451875
tBodyAccJerk-mean()-Y,LAYING,3,0.0138041011306452
tBodyAccJerk-mean()-Y,LAYING,4,0.00693313213968519
tBodyAccJerk-mean()-Y,LAYING,5,0.00747460829615385
tBodyAccJerk-mean()-Y,LAYING,6,-0.00114529240245614
tBodyAccJerk-mean()-Y,LAYING,7,0.0250624183634615
tBodyAccJerk-mean()-Y,LAYING,8,0.0233299159137037
tBodyAccJerk-mean()-Y,LAYING,9,0.011561732718
tBodyAccJerk-mean()-Y,LAYING,10,0.015698997097069
tBodyAccJerk-mean()-Y,LAYING,11,0.0122193853629825
tBodyAccJerk-mean()-Y,LAYING,12,0.00774408308
tBodyAccJerk-mean()-Y,LAYING,13,0.0183441894580645
tBodyAccJerk-mean()-Y,LAYING,14,-0.00831507059607843
tBodyAccJerk-mean()-Y,LAYING,15,0.0123984271386111
tBodyAccJerk-mean()-Y,LAYING,16,0.0132805054325714
tBodyAccJerk-mean()-Y,LAYING,17,0.00706867100408451
tBodyAccJerk-mean()-Y,LAYING,18,0.0117018961415385
tBodyAccJerk-mean()-Y,LAYING,19,0.011149573306747
tBodyAccJerk-mean()-Y,LAYING,20,0.00110822495382353
tBodyAccJerk-mean()-Y,LAYING,21,0.0119943671007778
tBodyAccJerk-mean()-Y,LAYING,22,0.00459834754236111
tBodyAccJerk-mean()-Y,LAYING,23,0.01535144005125
tBodyAccJerk-mean()-Y,LAYING,24,0.0119819524179167
tBodyAccJerk-mean()-Y,LAYING,25,0.0284619311524658
tBodyAccJerk-mean()-Y,LAYING,26,0.0124420033513158
tBodyAccJerk-mean()-Y,LAYING,27,0.0126491088851351
tBodyAccJerk-mean()-Y,LAYING,28,0.005939923320625
tBodyAccJerk-mean()-Y,LAYING,29,0.0116912059556522
tBodyAccJerk-mean()-Y,LAYING,30,0.0107680190087143
tBodyAccJerk-mean()-Y,SITTING,1,-0.000619102785106384
tBodyAccJerk-mean()-Y,SITTING,2,0.0116954511323913
tBodyAccJerk-mean()-Y,SITTING,3,0.00272529134230769
tBodyAccJerk-mean()-Y,SITTING,4,-0.0108582171094
tBodyAccJerk-mean()-Y,SITTING,5,-0.00278773346136364
tBodyAccJerk-mean()-Y,SITTING,6,2.55649800000024e-06
tBodyAccJerk-mean()-Y,SITTING,7,0.0116863419310417
tBodyAccJerk-mean()-Y,SITTING,8,-0.00657516306713044
tBodyAccJerk-mean()-Y,SITTING,9,0.009817397262
tBodyAccJerk-mean()-Y,SITTING,10,0.00897875458703704
tBodyAccJerk-mean()-Y,SITTING,11,-0.000213838552075472
tBodyAccJerk-mean()-Y,SITTING,12,0.0105990504054902
tBodyAccJerk-mean()-Y,SITTING,13,-0.00112344092891837
tBodyAccJerk-mean()-Y,SITTING,14,-0.00436185985848148
tBodyAccJerk-mean()-Y,SITTING,15,-0.00898437589491525
tBodyAccJerk-mean()-Y,SITTING,16,0.00985642890855073
tBodyAccJerk-mean()-Y,SITTING,17,0.0056097104915625
tBodyAccJerk-mean()-Y,SITTING,18,0.00694560289491228
tBodyAccJerk-mean()-Y,SITTING,19,0.0137921005843836
tBodyAccJerk-mean()-Y,SITTING,20,0.00597430268636364
tBodyAccJerk-mean()-Y,SITTING,21,0.0121020139594259
tBodyAccJerk-mean()-Y,SITTING,22,-0.000842715149193549
tBodyAccJerk-mean()-Y,SITTING,23,0.0101351394211029
tBodyAccJerk-mean()-Y,SITTING,24,0.00476702575745588
tBodyAccJerk-mean()-Y,SITTING,25,0.00485415893230769
tBodyAccJerk-mean()-Y,SITTING,26,0.00692238958961539
tBodyAccJerk-mean()-Y,SITTING,27,0.004670724222
tBodyAccJerk-mean()-Y,SITTING,28,0.0148338232684722
tBodyAccJerk-mean()-Y,SITTING,29,0.00598531404666667
tBodyAccJerk-mean()-Y,SITTING,30,0.00975692523887097
tBodyAccJerk-mean()-Y,STANDING,1,0.00797573092830189
tBodyAccJerk-mean()-Y,STANDING,2,0.0103291774794444
tBodyAccJerk-mean()-Y,STANDING,3,0.00771663644590164
tBodyAccJerk-mean()-Y,STANDING,4,-0.00653015693773214
tBodyAccJerk-mean()-Y,STANDING,5,-0.00221990214464286
tBodyAccJerk-mean()-Y,STANDING,6,0.00871883993421053
tBodyAccJerk-mean()-Y,STANDING,7,0.00694700354075472
tBodyAccJerk-mean()-Y,STANDING,8,0.00814951727462963
tBodyAccJerk-mean()-Y,STANDING,9,0.0130699796066667
tBodyAccJerk-mean()-Y,STANDING,10,0.0119007630575
tBodyAccJerk-mean()-Y,STANDING,11,0.0124130965551064
tBodyAccJerk-mean()-Y,STANDING,12,0.0100480041062295
tBodyAccJerk-mean()-Y,STANDING,13,0.00762035230350877
tBodyAccJerk-mean()-Y,STANDING,14,0.00579566182983333
tBodyAccJerk-mean()-Y,STANDING,15,0.00617255520183019
tBodyAccJerk-mean()-Y,STANDING,16,0.0120767950358846
tBodyAccJerk-mean()-Y,STANDING,17,0.00657853452564103
tBodyAccJerk-mean()-Y,STANDING,18,0.0104698718417123
tBodyAccJerk-mean()-Y,STANDING,19,0.00991338273931507
tBodyAccJerk-mean()-Y,STANDING,20,0.0116930221630137
tBodyAccJerk-mean()-Y,STANDING,21,0.0100621171270225
tBodyAccJerk-mean()-Y,STANDING,22,0.0107286964173016
tBodyAccJerk-mean()-Y,STANDING,23,0.0105861517936765
tBodyAccJerk-mean()-Y,STANDING,24,0.0109839689101449
tBodyAccJerk-mean()-Y,STANDING,25,0.0066321397672973
tBodyAccJerk-mean()-Y,STANDING,26,0.0081732226404054
tBodyAccJerk-mean()-Y,STANDING,27,0.0122433312349875
tBodyAccJerk-mean()-Y,STANDING,28,0.00907363218518987
tBodyAccJerk-mean()-Y,STANDING,29,0.0115104978664615
tBodyAccJerk-mean()-Y,STANDING,30,0.0120860416340678
tBodyAccJerk-mean()-Y,WALKING,1,0.0282721095884211
tBodyAccJerk-mean()-Y,WALKING,2,0.0182492679288136
tBodyAccJerk-mean()-Y,WALKING,3,0.0100591485
tBodyAccJerk-mean()-Y,WALKING,4,0.00295602428666667
tBodyAccJerk-mean()-Y,WALKING,5,-0.0163194101232143
tBodyAccJerk-mean()-Y,WALKING,6,-0.0164831715964912
tBodyAccJerk-mean()-Y,WALKING,7,0.0184322723280702
tBodyAccJerk-mean()-Y,WALKING,8,-0.00603947514583333
tBodyAccJerk-mean()-Y,WALKING,9,0.0212255910017308
tBodyAccJerk-mean()-Y,WALKING,10,0.00408248792641509
tBodyAccJerk-mean()-Y,WALKING,11,0.0127682476559322
tBodyAccJerk-mean()-Y,WALKING,12,0.0197766948336
tBodyAccJerk-mean()-Y,WALKING,13,0.00308364501403509
tBodyAccJerk-mean()-Y,WALKING,14,0.024116023559322
tBodyAccJerk-mean()-Y,WALKING,15,0.00890588563518519
tBodyAccJerk-mean()-Y,WALKING,16,0.00968444678235294
tBodyAccJerk-mean()-Y,WALKING,17,0.0130098548360656
tBodyAccJerk-mean()-Y,WALKING,18,0.0282745481892857
tBodyAccJerk-mean()-Y,WALKING,19,0.0144113482019523
tBodyAccJerk-mean()-Y,WALKING,20,-0.0210619558882353
tBodyAccJerk-mean()-Y,WALKING,21,0.00235197553846154
tBodyAccJerk-mean()-Y,WALKING,22,0.0356746339782609
tBodyAccJerk-mean()-Y,WALKING,23,0.0148955926864407
tBodyAccJerk-mean()-Y,WALKING,24,0.0121254591034483
tBodyAccJerk-mean()-Y,WALKING,25,0.00351115201418919
tBodyAccJerk-mean()-Y,WALKING,26,0.0196712144372881
tBodyAccJerk-mean()-Y,WALKING,27,0.00161230290877193
tBodyAccJerk-mean()-Y,WALKING,28,0.0226486602722222
tBodyAccJerk-mean()-Y,WALKING,29,0.0223870454150943
tBodyAccJerk-mean()-Y,WALKING,30,0.0219656545
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,1,0.0296504490408163
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,2,-0.00327959081489362
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,3,0.0109707769183673
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,4,0.00563780215111111
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,5,0.0137618233808511
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,6,0.00987685807166667
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,7,-0.0191061075170213
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,8,-0.0380193846210526
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,9,-0.0206865965952381
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,10,0.0107824902368421
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,11,0.0252274201521739
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,12,-0.0119289154608696
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,13,-0.00751868156382979
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,14,0.0291339421022222
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,15,0.01511589985
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,16,-0.0148114530276596
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,17,-0.0113826178208696
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,18,-0.000757069449090909
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,19,-0.0386872111282051
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,20,0.00436449644888889
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,21,-0.0213998492444445
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,22,0.0211126110833333
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,23,0.0375005150740741
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,24,-0.00447316273690909
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,25,-0.0195416626931035
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,26,-0.007131601642
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,27,0.0159869469363636
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,28,0.0143450903413043
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,29,0.000621016968750005
tBodyAccJerk-mean()-Y,WALKING_DOWNSTAIRS,30,-0.00756110754193549
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,1,0.0194863076188679
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,2,-0.00970985514333333
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,3,0.0397249270484746
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,4,0.0234018993153846
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,5,0.0140130363106383
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,6,0.00371343419607843
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,7,-0.000812387078431372
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,8,0.014120592097561
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,9,0.00126612218367347
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,10,0.0266314282191489
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,11,-0.0132625289255556
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,12,-0.00689494886730769
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,13,-0.00128009758363636
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,14,-0.0183131159944444
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,15,-0.00417361847916667
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,16,0.0173729333352941
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,17,0.03083565139375
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,18,0.0211654691775862
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,19,0.056818586275
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,20,0.00659982629803922
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,21,-0.0156290073042553
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,22,0.0367082966285714
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,23,0.039986286827451
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,24,-0.0150816047830508
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,25,0.00925514041553846
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,26,0.00209171684890909
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,27,-0.0140229374470588
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,28,0.0222985408245098
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,29,-0.000689019191836735
tBodyAccJerk-mean()-Y,WALKING_UPSTAIRS,30,-0.00358719228769231
tBodyAccJerk-mean()-Z,LAYING,1,0.010834236361
tBodyAccJerk-mean()-Z,LAYING,2,-0.00180264895625
tBodyAccJerk-mean()-Z,LAYING,3,-0.00435625874355645
tBodyAccJerk-mean()-Z,LAYING,4,-0.00641054328740741
tBodyAccJerk-mean()-Z,LAYING,5,-0.00304067159653846
tBodyAccJerk-mean()-Z,LAYING,6,0.00328817288070175
tBodyAccJerk-mean()-Z,LAYING,7,-0.0131653918205769
tBodyAccJerk-mean()-Z,LAYING,8,-0.0169218791344444
tBodyAccJerk-mean()-Z,LAYING,9,-0.0070536778584
tBodyAccJerk-mean()-Z,LAYING,10,0.00716689586275862
tBodyAccJerk-mean()-Z,LAYING,11,0.00277690502070175
tBodyAccJerk-mean()-Z,LAYING,12,-0.0043714837772
tBodyAccJerk-mean()-Z,LAYING,13,-0.00988389709596774
tBodyAccJerk-mean()-Z,LAYING,14,-0.0323601505045098
tBodyAccJerk-mean()-Z,LAYING,15,-0.00443927981861111
tBodyAccJerk-mean()-Z,LAYING,16,-0.00154105089764286
tBodyAccJerk-mean()-Z,LAYING,17,-0.000143542544507042
tBodyAccJerk-mean()-Z,LAYING,18,-0.00121344813430769
tBodyAccJerk-mean()-Z,LAYING,19,-0.000988690855325301
tBodyAccJerk-mean()-Z,LAYING,20,-0.00309891846569118
tBodyAccJerk-mean()-Z,LAYING,21,-0.0139053438591111
tBodyAccJerk-mean()-Z,LAYING,22,-0.00467438744166667
tBodyAccJerk-mean()-Z,LAYING,23,-0.00628235060277778
tBodyAccJerk-mean()-Z,LAYING,24,-0.00589225849902778
tBodyAccJerk-mean()-Z,LAYING,25,-0.0307179435315069
tBodyAccJerk-mean()-Z,LAYING,26,-0.00614755098663158
tBodyAccJerk-mean()-Z,LAYING,27,-0.000685549292837838
tBodyAccJerk-mean()-Z,LAYING,28,0.006009719386425
tBodyAccJerk-mean()-Z,LAYING,29,0.00241542784130435
tBodyAccJerk-mean()-Z,LAYING,30,-0.000374189681428571
tBodyAccJerk-mean()-Z,SITTING,1,-0.00336779235021277
tBodyAccJerk-mean()-Z,SITTING,2,0.00760546929869565
tBodyAccJerk-mean()-Z,SITTING,3,-0.00423348373557692
tBodyAccJerk-mean()-Z,SITTING,4,-0.0121499951596
tBodyAccJerk-mean()-Z,SITTING,5,0.00338609594827273
tBodyAccJerk-mean()-Z,SITTING,6,0.00623727782090909
tBodyAccJerk-mean()-Z,SITTING,7,0.0162004141964583
tBodyAccJerk-mean()-Z,SITTING,8,-0.0106808920069565
tBodyAccJerk-mean()-Z,SITTING,9,-0.008674672651
tBodyAccJerk-mean()-Z,SITTING,10,-0.00499566427666667
tBodyAccJerk-mean()-Z,SITTING,11,0.00833400761716981
tBodyAccJerk-mean()-Z,SITTING,12,-0.0020457599227451
tBodyAccJerk-mean()-Z,SITTING,13,-0.0232397245106122
tBodyAccJerk-mean()-Z,SITTING,14,-0.0105744513096296
tBodyAccJerk-mean()-Z,SITTING,15,-0.00237207545345763
tBodyAccJerk-mean()-Z,SITTING,16,-0.0115030575052174
tBodyAccJerk-mean()-Z,SITTING,17,-0.0015544841534375
tBodyAccJerk-mean()-Z,SITTING,18,0.00278757042058246
tBodyAccJerk-mean()-Z,SITTING,19,0.00173106800213699
tBodyAccJerk-mean()-Z,SITTING,20,0.00160134859924242
tBodyAccJerk-mean()-Z,SITTING,21,-0.000175352166235294
tBodyAccJerk-mean()-Z,SITTING,22,-0.0126852481958065
tBodyAccJerk-mean()-Z,SITTING,23,-0.00148823351367647
tBodyAccJerk-mean()-Z,SITTING,24,-0.00113300171426471
tBodyAccJerk-mean()-Z,SITTING,25,0.00210760835861538
tBodyAccJerk-mean()-Z,SITTING,26,-0.00780237981320513
tBodyAccJerk-mean()-Z,SITTING,27,-0.00611285425957143
tBodyAccJerk-mean()-Z,SITTING,28,0.000257854017638888
tBodyAccJerk-mean()-Z,SITTING,29,0.003167700952
tBodyAccJerk-mean()-Z,SITTING,30,-0.00278161828080645
tBodyAccJerk-mean()-Z,STANDING,1,-0.00368524954709434
tBodyAccJerk-mean()-Z,STANDING,2,-0.00837158846722222
tBodyAccJerk-mean()-Z,STANDING,3,-0.00807177934114754
tBodyAccJerk-mean()-Z,STANDING,4,-0.0211889890567857
tBodyAccJerk-mean()-Z,STANDING,5,-0.0122812220569643
tBodyAccJerk-mean()-Z,STANDING,6,-0.00481712245438597
tBodyAccJerk-mean()-Z,STANDING,7,-0.0108420294035849
tBodyAccJerk-mean()-Z,STANDING,8,0.00322153267648148
tBodyAccJerk-mean()-Z,STANDING,9,-0.004700785502
tBodyAccJerk-mean()-Z,STANDING,10,-0.00485841031477273
tBodyAccJerk-mean()-Z,STANDING,11,-0.00074591623212766
tBodyAccJerk-mean()-Z,STANDING,12,-0.00788131384131148
tBodyAccJerk-mean()-Z,STANDING,13,-0.00070497934054386
tBodyAccJerk-mean()-Z,STANDING,14,-0.00720777760485
tBodyAccJerk-mean()-Z,STANDING,15,-0.00658737093471698
tBodyAccJerk-mean()-Z,STANDING,16,-0.00476310557910256
tBodyAccJerk-mean()-Z,STANDING,17,-0.00403599594166667
tBodyAccJerk-mean()-Z,STANDING,18,-0.00181640480191781
tBodyAccJerk-mean()-Z,STANDING,19,0.00129216333878082
tBodyAccJerk-mean()-Z,STANDING,20,-0.00613681937487671
tBodyAccJerk-mean()-Z,STANDING,21,-0.00332093673865169
tBodyAccJerk-mean()-Z,STANDING,22,-0.00626291653857143
tBodyAccJerk-mean()-Z,STANDING,23,-0.00529260911370588
tBodyAccJerk-mean()-Z,STANDING,24,-0.00358774904913044
tBodyAccJerk-mean()-Z,STANDING,25,-0.00622808791433784
tBodyAccJerk-mean()-Z,STANDING,26,-0.00219497782824324
tBodyAccJerk-mean()-Z,STANDING,27,-0.00137950299425
tBodyAccJerk-mean()-Z,STANDING,28,-0.00267810077607595
tBodyAccJerk-mean()-Z,STANDING,29,0.000332894985246154
tBodyAccJerk-mean()-Z,STANDING,30,0.00190841458130509
tBodyAccJerk-mean()-Z,WALKING,1,-0.00416840617789474
tBodyAccJerk-mean()-Z,WALKING,2,0.00789533706610169
tBodyAccJerk-mean()-Z,WALKING,3,-0.00562264594827586
tBodyAccJerk-mean()-Z,WALKING,4,-0.000767679338333334
tBodyAccJerk-mean()-Z,WALKING,5,8.32159351785732e-05
tBodyAccJerk-mean()-Z,WALKING,6,-0.00738931200701754
tBodyAccJerk-mean()-Z,WALKING,7,-0.0210398551649123
tBodyAccJerk-mean()-Z,WALKING,8,-0.000673798876875
tBodyAccJerk-mean()-Z,WALKING,9,0.00414762740192308
tBodyAccJerk-mean()-Z,WALKING,10,-0.0162953195396226
tBodyAccJerk-mean()-Z,WALKING,11,-0.013364827779661
tBodyAccJerk-mean()-Z,WALKING,12,0.005025870328
tBodyAccJerk-mean()-Z,WALKING,13,0.00597249011754386
tBodyAccJerk-mean()-Z,WALKING,14,0.0199723036949153
tBodyAccJerk-mean()-Z,WALKING,15,0.000658706162574074
tBodyAccJerk-mean()-Z,WALKING,16,0.00360803282352941
tBodyAccJerk-mean()-Z,WALKING,17,0.0243753334442623
tBodyAccJerk-mean()-Z,WALKING,18,0.010685091
tBodyAccJerk-mean()-Z,WALKING,19,-0.0327528722288462
tBodyAccJerk-mean()-Z,WALKING,20,0.00634457223529412
tBodyAccJerk-mean()-Z,WALKING,21,-0.0101813421307692
tBodyAccJerk-mean()-Z,WALKING,22,0.00443691445434783
tBodyAccJerk-mean()-Z,WALKING,23,-0.00190810641525424
tBodyAccJerk-mean()-Z,WALKING,24,-0.0116401387758621
tBodyAccJerk-mean()-Z,WALKING,25,-0.00335098680675676
tBodyAccJerk-mean()-Z,WALKING,26,-0.00618305784355932
tBodyAccJerk-mean()-Z,WALKING,27,-0.020752327245614
tBodyAccJerk-mean()-Z,WALKING,28,-0.00762915201666667
tBodyAccJerk-mean()-Z,WALKING,29,0.00941547304716981
tBodyAccJerk-mean()-Z,WALKING,30,-0.00739534236
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,1,-0.0109719730183673
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,2,-0.0209351677765957
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,3,-0.00202727978142857
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,4,-0.00729137766444445
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,5,0.0213397664446809
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,6,-0.00932470617291666
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,7,-0.0160390392510638
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,8,-0.0394356157631579
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,9,0.00262568854761905
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,10,0.000152617173684209
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,11,-0.0225208905847826
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,12,0.00485262425869565
tBodyAccJerk-mean()-Z,WALKING_DOWNSTAIRS,13,-0.0252977670276596
